,username,id,date,retweet,likes,text
18,IBD_ECarson,1353793088125190144,2021-01-25 19:53:19,0,2,"b'Buzzfeed and Vice Media should pitch themselves as cryptocurrency plays. ""Our hot takes will power Bitcoin mining."" https://t.co/tG9qO54EHl'"
19,IBD_ECarson,1353787043764080640,2021-01-25 19:29:18,0,0,"b""@TMSP85 @lorakolodny @CatClifford GM doesn't really need it in 2021. Its push will really come in 2022. *Not* providing Tesla with subsidies might help, say, VW get a U.S. EV foothold. Boosting EV competition now presumably would pay off in terms of lower prices, more choice going forward."""
20,IBD_ECarson,1353784967579398145,2021-01-25 19:21:03,0,0,"b'@TMSP85 @lorakolodny @CatClifford We\'ll see if Biden is helpful to Tesla.\n1. Reimposing emission/fuel mileage rules - de facto EV mandate.\n2. Drop objections to Calif.-style explicit mandates.\n3. Expand charging stations - reduce SuperCharger moat.\n\nWhy ""expand"" subsidies ... when that really only helps Tesla?'"
21,IBD_ECarson,1353784248075837441,2021-01-25 19:18:11,0,0,"b""@TMSP85 @lorakolodny @CatClifford I don't know. My carbon footprint is awfully low. Tesla deserves *some* credit on EV expansion, but where is EV competition heaviest? Europe - where emission rules are a de facto mandate. Where is competition weakest? In the U.S., Tesla's home market."""
22,IBD_ECarson,1353782051929878528,2021-01-25 19:09:27,0,0,b'@TMSP85 @lorakolodny @CatClifford Hard to pin him down with his jet in the air nearly 24/7.'
23,IBD_ECarson,1353781251069546497,2021-01-25 19:06:16,0,1,"b'@lorakolodny @CatClifford Tesla execs have signed a separate letter:\n""Fighting climate change via subsidies means stock option creation.""'"
24,IBD_ECarson,1353776044566700033,2021-01-25 18:45:35,0,0,"b""@aliceforPOTUS @cheech500 @IBDinvestors @IBD_JNielsen Develop your sell rules and stick to them. There's nothing wrong with selling on the way down. Selling winners is an art as well as a science. I find it easier to hold stocks that are falling if I've sold some on the way up. But everyone is different."""
25,IBD_ECarson,1353761796029521920,2021-01-25 17:48:58,0,1,"b""@MartyChargin Heh. Big reversal from early highs to intraday lows before returning to flat. At the low the Nasdaq was off only 1.1% - but wow did some stocks have big swings. Imagine if the Nasdaq fell, say, 8% in 3 days. *That's* what investors have to be ready for, hoping it doesn't happen. https://t.co/qmi6ilpxt1"""
26,IBD_ECarson,1353747417179459584,2021-01-25 16:51:50,0,14,"b'The faster we vaccinate, the faster bars will be crowded again.\n\n""Get your (Covid) shot with a Bud chaser."" https://t.co/Ke5Zs0ThgO'"
27,IBD_ECarson,1353696726750646272,2021-01-25 13:30:24,0,0,"b""@aliceforPOTUS @cheech500 @IBDinvestors @IBD_JNielsen Hard to spot the top until well after the fact. If, say, $APPS fell 7%, is the top? I wouldn't think so. You might not feel confident that even a short-term top has been made until a 20%-30% drop occurs. Part of selling into strength can be psychological. Whatever works for you."""
28,IBD_ECarson,1353695937735008256,2021-01-25 13:27:16,0,1,"b""@hasib89542845 It's always nice to have the whole market participating. Temporary divergence like this is fine, though. IMO, it's a bigger deal that the Nasdaq is extended from its 50-day line, along with signs of froth and high bullish sentiment. But, for now, the market rally is doing well."""
29,IBD_ECarson,1353691393370144773,2021-01-25 13:09:13,0,2,"b'@hasib89542845 Clearly the market is favoring growth/tech stocks, with tech giants like Apple picking up steam and hot IPOs/other techs continuing to power up. No idea how long this trend will continue. Cyclical stocks may be taking a breather.'"
30,IBD_ECarson,1353675904594059266,2021-01-25 12:07:40,0,20,"b'Real divergence in futures this morning. Dow futures have turned slightly lower, while Nasdaq futures are up 0.9%, with Apple and Microsoft leading the gains. Huge week of earnings on tap, including $MSFT $AAPL $TSLA $FB $CAT $AMD https://t.co/YNyUOxkOQE https://t.co/qll9hJWiK6'"
31,IBD_ECarson,1353667154566995969,2021-01-25 11:32:54,0,6,b'@traderaider42 @mwebster1971 This is some additional old footage of @mwebster1971 https://t.co/kJDJ4Da9Rm'
32,IBD_ECarson,1353531475564482560,2021-01-25 02:33:45,0,0,"b""@aliceforPOTUS @cheech500 @IBDinvestors @IBD_JNielsen Here are some Investor's Corners  - thank you @IBD_DChung!\n\nhttps://t.co/PMndeirrPA\n\nhttps://t.co/hM0ICwD7Wv\n\nhttps://t.co/IDeRciGr72"""
33,IBD_ECarson,1353512839655288832,2021-01-25 01:19:42,3,0,b'RT @scottlincicome: Thread. https://t.co/g9tWIlBWf1'
34,IBD_ECarson,1353502715620466688,2021-01-25 00:39:28,84,0,"b""RT @markminervini: I'm still seeing some stock setups. The market is frothy but markets can go to extremes. In a bull market you keep doing\xe2\x80\xa6"""
35,IBD_ECarson,1353489137316229122,2021-01-24 23:45:31,6,31,"b""Futures rise modestly as Apple leads earnings tsunami. It's a big week for the market rally. https://t.co/YNyUOxkOQE\n$AAPL $TSLA $AMD $CAT $FB $MSFT https://t.co/OzgPEUkOYI"""
36,IBD_ECarson,1353483876404850689,2021-01-24 23:24:37,0,4,b'Oops! California surges from 50 to 45th place.'
37,IBD_ECarson,1353481133770432514,2021-01-24 23:13:43,0,2,"b""@Kathleen__Wolf Heh. Colorado is in 12th place. Obviously I've got a personal bias for wanting California to speed up, but the nation's most populous state has to get its act together."""
38,IBD_ECarson,1353477079250079744,2021-01-24 22:57:36,0,0,"b'@GVeszpremi Not sure what you mean. These are vaccinations, not tests.'"
39,IBD_ECarson,1353476125683408899,2021-01-24 22:53:49,0,5,b'California surges into 47th place for vaccinations per capita.'
40,IBD_ECarson,1353475412236505088,2021-01-24 22:50:59,3,23,"b'U.S. vaccinations have topped 1 million for five straight days. Finally a strong Sunday! Faster, please!\nhttps://t.co/o4WA1onHDE https://t.co/9aQEUmM1ga'"
41,IBD_ECarson,1353434145163071489,2021-01-24 20:07:00,0,0,"b'@aliceforPOTUS @cheech500 @IBDinvestors Selling into strength is definitely a Bill O\'Neil investing principle. Chapter 11 of O\'Neil\'s ""How To Make Money In Stocks"" 4th edition. Pages 254-255 repeatedly talk about selling into strength. See below - thank you @IBD_JNielsen! https://t.co/CximPHHECl'"
42,IBD_ECarson,1353429878972899331,2021-01-24 19:50:03,0,1,b'@celine_dionysus @DaveBoulder @varadmehta @RonColeman \xf0\x9f\x91\x8d'
43,IBD_ECarson,1353428600683257858,2021-01-24 19:44:58,0,2,"b'@celine_dionysus @DaveBoulder @varadmehta @RonColeman Manchin is on the right flank of the Dem party, but he\'s crucial to moving policy left.  It can be gratifying to demand purity in all candidates in all places, but that\'s a path to being a ""pure"" loser in elections and policy.'"
44,IBD_ECarson,1353426365672878081,2021-01-24 19:36:05,0,1,"b""@celine_dionysus @DaveBoulder @varadmehta @RonColeman To some extent. But the alternative to Joe Manchin is a Republican. That's the difference between Biden getting, say, 80%-90% of what he wants vs. 10%-20%."""
45,IBD_ECarson,1353417910241267712,2021-01-24 19:02:29,0,2,b'@Popehat @THR Get a cat instead of a CAT scan!'
46,IBD_ECarson,1353414403622727685,2021-01-24 18:48:33,0,2,"b'A new car tends to have warranties and minimal maintenance costs in the first several years, so if you turn in your car after 3-5 years (not a smart financial decision IMO), maintenance costs are not a big factor.'"
47,IBD_ECarson,1353412806809276421,2021-01-24 18:42:12,0,3,"b'Good article by @DKurac, a must-follow for anyone interested in the China EV market. https://t.co/K4MIkKMnSI'"
48,IBD_ECarson,1353405511543050241,2021-01-24 18:13:13,4,5,"b'@DaveBoulder @varadmehta @RonColeman This is why moderates are so important to achieving bold legislation - right or left. Purists decry ""squishes"" in their party, but when it *really* matters, squishes almost always vote with their party - see ObamaCare, SCOTUS nominations, etc.'"
49,IBD_ECarson,1353404472089690112,2021-01-24 18:09:05,0,0,"b'@CFoxtrot There was this, suggesting grid emissions were considered. ""Dr. Trancik estimates that an electric vehicle\xe2\x80\x99s production emissions would be offset in anywhere from six to 18 months, depending on how clean the energy grid is where the car is charging.""'"
50,IBD_ECarson,1353403401103581185,2021-01-24 18:04:50,0,1,b'@CapitalLearn LOL.'
51,IBD_ECarson,1353401233344630784,2021-01-24 17:56:13,0,3,"b""1. Doesn't seem like this includes emissions from making an electric car/battery. Other studies suggest smaller-battery hybrids may be better on emissions for many years.\n2. Study assumes cars kept 15 years! *I* do, but not many do. EV battery range loss would be significant. https://t.co/fucz91WcNG"""
52,IBD_ECarson,1353377648173477892,2021-01-24 16:22:30,0,1,b'@philipaklein Firefly culture. Speaks to the passionate demands to reinstate someone ... and the likely futility of it.'
53,IBD_ECarson,1353367897964302336,2021-01-24 15:43:45,0,3,b'@mwebster1971 @dvandenbord @hertcapital @MarketSmith @IBDinvestors @JohnMayer @YouTube He was great on Gilmore Girls. https://t.co/GOuY1T42Cw'
54,IBD_ECarson,1353364131739357185,2021-01-24 15:28:47,0,0,b'@DutchieHuigens @Kathleen__Wolf #2021 will be interesting.'
55,IBD_ECarson,1353363773264805889,2021-01-24 15:27:22,0,4,"b'@mwebster1971 @MarketSmith @IBDinvestors @JohnMayer @YouTube Thanks Webby. By the time you\'ve finished one of my weekend columns, you\'ll be done ""waiting, (waiting!), waiting on the world to change.""\xf0\x9f\x98\x89 https://t.co/vr0mhjYw3v'"
56,IBD_ECarson,1353358361060806656,2021-01-24 15:05:52,23,0,b'RT @scottlincicome: Excellent. https://t.co/mRiZCh2WVD'
57,IBD_ECarson,1353357743340482563,2021-01-24 15:03:24,0,0,"b""@DutchieHuigens @Kathleen__Wolf All 3 will grow rapidly in 2021, esp. in unit sales. Tesla will be slashing prices all year - as usual. But this year - certainly in 2H - it won't have the de facto price hike of Model Y. VW will vert likely boost EV sales in 2021 than Tesla (in actual numbers, not just %)."""
58,IBD_ECarson,1353334147490541568,2021-01-24 13:29:39,1,11,"b'$TSLA is an amazing product, made possible by not being fixated on ""the numbers"" or financials. https://t.co/Z5wFBzwrzd'"
59,IBD_ECarson,1353327225026695168,2021-01-24 13:02:08,0,3,"b""@michaelpfreeman It's a Fifth Column Patriot Party"""
60,IBD_ECarson,1353175106697105410,2021-01-24 02:57:40,0,0,"b""@Marcelo16477023 $FSLR $NEE $SEDG $RUN $BLNK $GNRC are some green energy plays in whole or part. I don't know which, if any would benefit from Biden green energy proposals. Some ideas he can do on his own but a lot would require Congress to pass legislation."""
61,IBD_ECarson,1353174373209788416,2021-01-24 02:54:45,0,0,b'@Marcelo16477023 $FCX is one example - Freeport McMoRan. I think that miner has earnings on Tuesday.'
62,IBD_ECarson,1353174254666190853,2021-01-24 02:54:17,0,2,b'@sharigordon @mwebster1971 Thanks Shari!'
63,IBD_ECarson,1353170098844930049,2021-01-24 02:37:46,0,8,b'@mwebster1971 Almost a tsunami of earnings.'
64,IBD_ECarson,1353169661395755009,2021-01-24 02:36:02,0,0,"b""@Marcelo16477023 Solar and wind companies, EV charging stations, EV makers. Could be broader. Here's a story on how metal mining stocks may be getting a green energy boost - copper is big in solar/wind for example. https://t.co/k6E45Ql84p"""
65,IBD_ECarson,1353130812900659200,2021-01-24 00:01:40,1,3,b'Recovery Summer vs. Infrastructure Week https://t.co/VPpfVLOyr5'
66,IBD_ECarson,1353065003893415938,2021-01-23 19:40:10,0,9,"b""@mwebster1971 Hey Dude. You're the one who gave me the idea of posting my weekend story on Saturday morning, not Sunday afternoon. https://t.co/YrIcUoLsAp"""
67,IBD_ECarson,1353038002679816192,2021-01-23 17:52:52,0,6,"b""I didn't think I'd say this, but thank goodness the run of 3-day weekends is over! That should be less of an issue as we shift to pharmacies. https://t.co/dzdfpXsJyz"""
68,IBD_ECarson,1353036432575619074,2021-01-23 17:46:38,0,3,"b'@MartyChargin I\'ll write ""the market IS crashing"" but I better not ever write ""the market WILL crash."" https://t.co/ibSjpmBxEm'"
69,IBD_ECarson,1353031768866050048,2021-01-23 17:28:06,0,3,"b'@MartyChargin Earnings tsunami, not ""market is going to crash"" tsunami!'"
70,IBD_ECarson,1353030276050415616,2021-01-23 17:22:10,5,44,"b'Apple, Tesla headline earnings tsunami with market rally extended - what investors should do now https://t.co/gVX9BE5imj $AAPL $MSFT $TSLA $AMD $CAT $FB https://t.co/VvhcNLPWbf'"
71,IBD_ECarson,1353020679801630723,2021-01-23 16:44:02,0,0,"b""@fly4dat Is the chip shortage affecting VW's EV production at all?"""
72,IBD_ECarson,1353013085246644224,2021-01-23 16:13:51,0,0,b'@fly4dat No ID.4 in Norway yet?'
73,IBD_ECarson,1353009288327749632,2021-01-23 15:58:46,1,7,"b'@fascination_bio Chip stocks would plummet, I assume. Taiwan Semiconductor has most of its factories in Taiwan &amp; China, so that alone would affect chips for Apple, AMD, Nvidia, Qualcomm and more. You could assume massive economic/tech sanctions/dislocations that roil chip/tech supply chains.'"
74,IBD_ECarson,1353005609583407104,2021-01-23 15:44:09,1,16,"b""China crushed Hong Kong's autonomy, has ethnic concentration camps out West and is tightening its grip on the South China Sea. But I'm sure they'll leave Taiwan alone. https://t.co/aedi5xSl5h"""
75,IBD_ECarson,1353005262509010947,2021-01-23 15:42:46,2,6,b'DoorDash is asset light; $DASH is a heavy asset https://t.co/XwH9EosyKI'
76,IBD_ECarson,1352963542371061761,2021-01-23 12:57:00,0,5,"b""This seems quite high, but what do I know? I do know that @troyteslike is very good at estimating Tesla sales. Here's a look at U.S. M3/Y sales forecasts, with a link to detailed worldwide tables. $TSLA https://t.co/jPfZAFsWNC"""
77,IBD_ECarson,1352659131757285378,2021-01-22 16:47:22,0,1,"b""@Kathleen__Wolf Agreed. But Ford Mach-E output plan is for 50K this year, with just 25K for the U.S. The ID.4 will have limited U.S. volume starting in March. But, together they'll be a fair share of U.S. MY supply. In 2022, the made-in-US ID.4 launches - at an even cheaper price."""
78,IBD_ECarson,1352652916725841937,2021-01-22 16:22:41,0,0,"b""@Marcelo16477023 There are reasons to expect pressure on Tesla's U.S. sales/prices. Model S/3/X have been declining in the U.S. for a while, with a lot of price cuts. *But* Tesla sales should increase a lot this year due to Model Y's China launch. How sales, prices look as 2021 goes on is key."""
79,IBD_ECarson,1352650320963268610,2021-01-22 16:12:22,0,4,"b'This is with looming, but still largely theoretical, competition. The ID.4 will be a threat, but perhaps a bigger ""threat"" to Tesla is its Austin factory. A lot of extra Model Y supply for the U.S. around year-end. $TSLA https://t.co/Dw8dt2I8kV'"
80,IBD_ECarson,1352625907920367617,2021-01-22 14:35:21,0,1,b'@JonBryant421 The best part of ESG funds investing in Tesla is ESG funds looking the other way because the money is so good.'
81,IBD_ECarson,1352585290150420485,2021-01-22 11:53:57,0,13,"b'Dow futures down 0.8%, Nasdaq 100 futures off 0.5%. European economic data, Intel, IBM are drags, though the Nasdaq is at risk of some sort of pullback. https://t.co/jao9ndvwa9'"
82,IBD_ECarson,1352584592729890821,2021-01-22 11:51:11,0,9,b'This is really amazing. Any other automaker would have issued a recall and borne the costs. Tesla monetizes it. https://t.co/scLENDAYEk'
83,IBD_ECarson,1352557097964113923,2021-01-22 10:01:56,0,1,"b'@aliceforPOTUS @cheech500 @IBDinvestors Did you read my article? I explicitly say, ""There\'s no need to get defensive."" I suggest that investors may want to consider selling some shares into strength, and be cautious about adding exposure at this moment.'"
84,IBD_ECarson,1352438526365884416,2021-01-22 02:10:46,22,0,"b'RT @conor64: A standard of *when teachers have had the option to be vaccinated* is defensible, whether correct or incorrect. *Until kids ar\xe2\x80\xa6'"
85,IBD_ECarson,1352414632531484672,2021-01-22 00:35:49,0,5,b'@monsterstocks1 Thanks John!'
86,IBD_ECarson,1352409251122044931,2021-01-22 00:14:26,0,3,"b""@aliceforPOTUS @IBDinvestors I am not calling for a major correction. The risks of a pullback are rising. The higher we go the risks of a larger pullback - or correction - increase. But a pullback might be modest - like last week. Right now, investors don't need to be defensive."""
87,IBD_ECarson,1352401890298875905,2021-01-21 23:45:11,0,1,"b""@Jmill004 I don't think it's actually down."""
88,IBD_ECarson,1352395062211088385,2021-01-21 23:18:03,0,1,"b'@scottytaco Terminator\'s ending was a lot better than the ""freeze fame"" endings for so many movies in the 1980s. https://t.co/e3nXA1GbJ3'"
89,IBD_ECarson,1352394351880458240,2021-01-21 23:15:14,0,1,"b""@ARiquier @ETFwunderkind @ToddCFRA That's always been the tribble with you."""
90,IBD_ECarson,1352391821419180035,2021-01-21 23:05:11,0,3,"b""@Kathleen__Wolf Don't tell me you're scared about a lil' storm in your F-150. https://t.co/aQsSHrjcQE"""
91,IBD_ECarson,1352390328662126592,2021-01-21 22:59:15,0,3,b'@MartyChargin No big deal! https://t.co/qQ9oJDJiEK'
92,IBD_ECarson,1352390154510430208,2021-01-21 22:58:33,0,3,"b'@Ole87614752 Markets can have long rallies, a long bear market, a bunch of short corrections and choppy markets. You just have to watch what the market is in the moment.'"
93,IBD_ECarson,1352388376607903744,2021-01-21 22:51:29,14,97,"b""Apple, AMD, Intel, Nvidia lead Thursday's big-cap tech rally, but market rally warnings are growing louder, with the Nasdaq increasingly extended.\n\nYou don't have to run inside, but be ready for a storm. \n\nhttps://t.co/NMCUHS1hdN  $AAPL $INTC $AMD $NVDA $ISRG $CSX $IBM https://t.co/prWUO8PnoI"""
94,IBD_ECarson,1352319432882753536,2021-01-21 18:17:32,0,19,"b""When hosting IBD Live, I try to get to as many stocks as possible. @IBD_KShreve, @IBD_JNielsen and MarketSmith's Harold Morris and I got to over 50 today, but I keep thinking about more names I wish we'd looked at. As always, lots of great suggestions from viewers.  #IBDLive https://t.co/SYBOkUdlJP"""
95,IBD_ECarson,1352242199468060675,2021-01-21 13:10:38,0,0,b'@Mangelinaelia @Mangelinaelia 2-for-1 split today'
96,IBD_ECarson,1352241239786049539,2021-01-21 13:06:49,0,2,"b'@MikeS45155584 @KennyPolcari @NYGovCuomo People will move to where their options are better. CA and NY have long taken advantage of the fact that people had to live near Wall Street, Silicon Valley, etc. so could get away with high taxes. If taxes go up and services go down - in a Zoom economy - that dynamic changes.'"
97,IBD_ECarson,1352212612533030913,2021-01-21 11:13:04,0,4,"b'@KennyPolcari @NYGovCuomo In an era of electronic trading, at the moment when office workers are used to working from home ... this is not a great time for extremely high local taxes.'"
98,IBD_ECarson,1352056695539732481,2021-01-21 00:53:30,0,11,b'Good https://t.co/6D8zevaJtd'
99,IBD_ECarson,1352049213589258242,2021-01-21 00:23:47,3,26,"b'Futures rise slightly. Stock market rally fuels six breakouts, but Nasdaq flashes this warning again. https://t.co/up4JHRFKsM $NFLX $GOOGL $CDNS $DT $TDOC $JD $AAPL $MSFT https://t.co/1aDmcCbNza'"
100,IBD_ECarson,1352044510356750336,2021-01-21 00:05:05,0,0,"b""@JonBryant421 @DeanSheikh1 True. That was less of a deal because the price was still much higher than M3. The MY SR+ is a big deal, with several price cuts likely in 2021. Tesla U.S. ASPs will fall hard this year. Fremont utilization will likely fall further ... and that's before MY production at Austin."""
101,IBD_ECarson,1352033831440642048,2021-01-20 23:22:39,0,0,"b'@DeanSheikh1 Just looking at the U.S., the Model Y, by itself, boosted average selling prices while the cost was roughly flat vs. Model 3. That had to offset, in part, M3 and S/X price cuts, right? But in 2021 (U.S. only), a greater MY v. M3 mix will offset only a fraction of S3XY price cuts.'"
102,IBD_ECarson,1352030942718697472,2021-01-20 23:11:10,0,7,"b""@emzanotti Besides, when the libertarian revolution comes, you'll all be free to go."""
103,IBD_ECarson,1352030687226810372,2021-01-20 23:10:10,0,3,b'Everybody tweet about this now. https://t.co/PbG8VnM60n'
104,IBD_ECarson,1352028420922753024,2021-01-20 23:01:09,0,4,"b""@exjon Come on @exjon, why'd you have to go and make things so complicated?"""
105,IBD_ECarson,1351989876191682561,2021-01-20 20:27:59,0,0,"b'@DeanSheikh1 Tesla offset 2020 price cuts with lower-cost Shanghai and the Model Y - in which Tesla followed the industry lead of making a few tweaks to a car, calling it a crossover and charging a lot more. But with the MIC MY, those offsets are over. The price cuts will be more noticeable.'"
106,IBD_ECarson,1351986663598112768,2021-01-20 20:15:13,0,0,"b""@JayWill941 There are good reasons to doubt Tesla's accident claims. But set that aside. Ultimately, much like Tesla bulls can point to $TSLA price, Tesla insurance costs *are* very high, which suggests that total claims from accidents/repairs are very high."""
107,IBD_ECarson,1351983256820875265,2021-01-20 20:01:41,1,4,"b""Tesla insurance costs are a major expense vs. other EVs or autos generally, and will likely get worse with single piece casting. Don't hold your breath on Tesla Insurance, which is only an insurance broker. https://t.co/oKplcc2Jzv"""
108,IBD_ECarson,1351948548120702980,2021-01-20 17:43:46,77,0,"b'RT @latimes: Two weeks ago, Capitol Police Officer Eugene Goodman was credited with potentially saving lives when he diverted members of th\xe2\x80\xa6'"
109,IBD_ECarson,1351927403354890240,2021-01-20 16:19:45,0,1,b'@ianbremmer You little monster.'
110,IBD_ECarson,1351918691575685123,2021-01-20 15:45:08,0,3,b'VW CEO joins Twitter with a message for @elonmusk. https://t.co/MV1INiFohq'
111,IBD_ECarson,1351907888403365888,2021-01-20 15:02:12,0,0,b'@BonaireVolt @TroyTeslike Good point. One move would be to subsidize charging in apartments/condos and retrofitting. The lack of home charging options for many urbanites is a big barrier to full EV adoption.'
112,IBD_ECarson,1351907336256819203,2021-01-20 15:00:00,0,2,b'@Kathleen__Wolf Nice move. Ford is already extended but looking strong.'
113,IBD_ECarson,1351880839815053312,2021-01-20 13:14:43,0,13,"b""@MartyChargin ARK has helped me out on some stocks. I worry about how this all ends. Hopefully I'll get out quickly and have some popcorn."""
114,IBD_ECarson,1351879950207311874,2021-01-20 13:11:11,0,6,"b""The Tesla Model 3 had 3+ years of no EV competition. The U.S. Model Y has about 1 year. The made-in-China MY launched about the same time as rivals. When the MY hits Europe, it'll face many established rivals. https://t.co/WkaGLCf96O"""
115,IBD_ECarson,1351869694722990086,2021-01-20 12:30:26,0,13,"b'Futures signal Nasdaq set to open at new high. Netflix soars, triggering at least an early buy point. Alibaba jumps as founder Jack Ma resurfaces, also lifting https://t.co/J6es8sJLUv and Pinduoduo. Keep an eye on $GOOGL and $MRVI. https://t.co/Mbes9KrkKf $NFLX $BBA $PDD $JD https://t.co/SBZgeO65ip'"
116,IBD_ECarson,1351698194585931779,2021-01-20 01:08:57,6,42,"b'Some might see this silly Peloton article as the @nytimes going overboard in criticizing Biden. But it\'s at least equally likely that the NYT will point to stories like this as ""proof"" that it\'s not going easy on the new president. https://t.co/OR8YDjyjFN'"
117,IBD_ECarson,1351689654328651776,2021-01-20 00:35:01,7,0,"b'RT @Randy_Watts_: Spoke with @CatherineBizTV of @BNNBloomberg to share my 2021 market outlook, and why I see opportunity in CMG, QCOM and I\xe2\x80\xa6'"
118,IBD_ECarson,1351673682314182656,2021-01-19 23:31:33,1,11,"b""Futures rise, led by techs as Netflix flashes buy signal on strong subscriber gains (but $DIS does nicely too AH). Tuesday's stock market rally fueled several breakouts - $QCOM $SNPS $ONEM $MRVI - and offered an aggressive $GOOGL entry.  https://t.co/K3iPpBHg9w https://t.co/sBqGtsKUnc"""
119,IBD_ECarson,1351668853084876807,2021-01-19 23:12:22,0,5,b'Not all heroes wear capes https://t.co/rFoXLNYp0P'
